frame_id,timestamp,knee_angle,elbow_angle,wrist_angle,confidence_knee,confidence_elbow,confidence_wrist,hip_y_smooth,wrist_y_smooth
0,0.0,31.902960491399107,146.732703321202,85.45878978876038,0.9786041,0.9865413,0.9865413,0.7075672492857139,0.6344041557142854
1,0.0177985739750445,34.250529695479436,146.25831612320545,85.26899476758092,0.9773299,0.986497,0.986497,0.7075392728571426,0.6344079807142854
2,0.0355971479500891,36.830930048071984,145.96266768220445,85.12151994958845,0.9763681,0.9862611,0.9862611,0.7075232699999996,0.6344171945714283
3,0.0533957219251336,37.2326939703508,146.18720677645888,85.15679564000393,0.9756074,0.98576003,0.98576003,0.7075794135714282,0.634417661285714
4,0.0711942959001782,38.319458826226345,147.0174984742951,85.18563187383879,0.97475624,0.9853739,0.9853739,0.7076850821428567,0.634410069285714
5,0.0889928698752228,39.39334704897296,147.56012488547518,85.15104477334565,0.97333115,0.98516166,0.98516166,0.7078187607142854,0.634358166285714
6,0.1067914438502673,39.79019182849509,147.79172673441502,85.09943671255492,0.97207415,0.9848569,0.9848569,0.7079478325714282,0.6342860048571426
7,0.1245900178253119,39.06583157883574,147.74642063099037,85.05901383124505,0.97094107,0.984492,0.984492,0.7080437649999997,0.6340811438571425
8,0.1423885918003565,38.82619834087689,147.73112791814458,85.06442184180987,0.97029525,0.9842302,0.9842302,0.7080621607142854,0.6337875537142854
9,0.160187165775401,38.62278922229306,148.17546671440164,85.12902520415106,0.9694548,0.98423225,0.98423225,0.7080778928571425,0.6333641464285711
10,0.1779857397504456,38.52664149437257,148.47795817072281,85.17687815688349,0.9688138,0.984364,0.984364,0.7079536228571425,0.6328789055714283
11,0.1957843137254901,39.29429138019949,148.60019161054737,85.16655084585403,0.96861863,0.98447436,0.98447436,0.7074337634285711,0.6322691059999996
12,0.2135828877005347,41.32902327717002,148.17246288170557,85.14213282631366,0.9678986,0.984734,0.984734,0.7067022638571425,0.6316147112857139
13,0.2313814616755793,43.58583326828032,147.5366129278748,85.07177255221592,0.9679558,0.98515445,0.98515445,0.706129803428571,0.6309360771428567
