frame_id,joint,x_norm_smooth,y_norm_smooth,confidence,interpolated
0,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
0,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
0,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
0,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
0,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
0,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
0,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
0,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
0,nose,0.4999999999999998,0.4999999999999998,0.5,False
0,right_ankle,0.4999999999999998,0.4999999999999998,0.5,False
0,right_elbow,0.4999999999999998,0.4999999999999998,0.5,False
0,right_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
0,right_heel,0.4999999999999998,0.4999999999999998,0.5,False
0,right_hip,0.4999999999999998,0.4999999999999998,0.5,False
0,right_knee,0.4999999999999998,0.4999999999999998,0.5,False
0,right_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
0,right_wrist,0.4999999999999998,0.4999999999999998,0.5,False
3,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
3,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
3,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
3,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
3,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
3,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
3,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
3,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
3,nose,0.4999999999999998,0.4999999999999998,0.5,False
3,right_ankle,0.4999999999999998,0.4999999999999998,0.5,False
3,right_elbow,0.4999999999999998,0.4999999999999998,0.5,False
3,right_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
3,right_heel,0.4999999999999998,0.4999999999999998,0.5,False
3,right_hip,0.4999999999999998,0.4999999999999998,0.5,False
3,right_knee,0.4999999999999998,0.4999999999999998,0.5,False
3,right_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
3,right_wrist,0.4999999999999998,0.4999999999999998,0.5,False
6,left_ankle,0.4999999999999998,0.4999999999999998,0.5,False
6,left_elbow,0.4999999999999998,0.4999999999999998,0.5,False
6,left_foot_index,0.4999999999999998,0.4999999999999998,0.5,False
6,left_heel,0.4999999999999998,0.4999999999999998,0.5,False
6,left_hip,0.4999999999999998,0.4999999999999998,0.5,False
6,left_knee,0.4999999999999998,0.4999999999999998,0.5,False
6,left_shoulder,0.4999999999999998,0.4999999999999998,0.5,False
6,left_wrist,0.4999999999999998,0.4999999999999998,0.5,False
6,nose,0.4999999999999998,0.4999999999999998,0.5,False
